subject,predicate,object,truth,adamic_adar,katz,degree_product,kl_rel,jaccard,kl,simrank,pathent,ks,pra,predpath,ensemble_score
http://dbpedia.org/resource/Andrew_Jackson,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",1,0.608228,0.407625,393975.0,0.223466,0.000734,0.091466,0.000101,3552.278129,0.139055,1.0,1.0,0.7315686632003734
http://dbpedia.org/resource/Benjamin_Franklin,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Philadelphia,1,3.219892,1.3515,445005.0,0.279807,0.000983,0.086148,0.000866,11507.424896,0.15417,1.0,1.0,0.7316516020698931
http://dbpedia.org/resource/Ella_Fitzgerald,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.0,0.0045,33609.0,0.132535,0.0,0.083556,7.1e-05,3408.323781,0.100841,0.0,0.0,0.7303494172931478
http://dbpedia.org/resource/Patrick_Frawley,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Santa_Monica,_California",1,0.0,0.174625,10672.0,0.06308,0.0,0.057815,0.000182,4176.762831,0.031004,1.0,0.0,0.7301663275319663
http://dbpedia.org/resource/Dizzy_Gillespie,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Englewood,_New_Jersey",1,0.0,0.085625,24596.0,0.110429,0.0,0.079194,0.000153,3918.559495,0.079277,1.0,1.0,0.7308108170026357
http://dbpedia.org/resource/Ernest_Hemingway,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Ketchum,_Idaho",1,1.171224,0.014875,1734.0,0.229369,0.036585,0.142628,0.00158,1219.009792,0.171191,0.0,0.0,0.730226916367747
http://dbpedia.org/resource/Dean_Martin,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.721348,0.012625,68536.0,0.319548,0.001312,0.11265,0.000154,2631.484547,0.12766,0.0,0.0,0.7302285287468085
http://dbpedia.org/resource/Bob_Marley,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Miami,1,0.844991,0.012875,226864.0,0.256889,0.000751,0.090481,0.000162,820.288332,0.102423,0.0,0.0,0.7302263860840386
http://dbpedia.org/resource/Eduard_Kubat,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Potsdam,1,0.0,0.0535,4352.0,0.119422,0.0,0.089041,0.000297,4168.615009,0.07868,1.0,1.0,0.7308142891993972
http://dbpedia.org/resource/Calvin_Coolidge,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Northampton,_Massachusetts",1,0.815793,0.063375,37248.0,0.256614,0.005208,0.118132,0.00019,4466.74027,0.159458,1.0,1.0,0.7316000261366056
http://dbpedia.org/resource/C._S._Lewis,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Oxford,1,1.531574,0.206875,72436.0,0.331125,0.001386,0.107091,0.000378,4041.410001,0.142735,1.0,1.0,0.7315928864813185
http://dbpedia.org/resource/James_Stewart,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.621335,0.115875,65900.0,0.330205,0.001319,0.109888,9.3e-05,3486.392333,0.138229,1.0,1.0,0.7315724043562734
http://dbpedia.org/resource/Edward_Drinker_Cope,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Philadelphia,1,0.215389,2.289375,89001.0,0.893524,0.000247,0.100015,6.9e-05,2865.716148,0.118654,1.0,1.0,0.7315333171015567
http://dbpedia.org/resource/Stanley_Kubrick,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Childwickbury,1,0.0,0.0,81.0,0.049357,0.0,0.060917,2.6e-05,-18.059367,0.027942,0.0,0.0,0.7303506625366845
http://dbpedia.org/resource/Rachel_Rosenthal,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,0.09904,0.889375,75430.0,0.118611,6.6e-05,0.061515,0.000118,2516.562409,0.053287,1.0,1.0,0.7315375566121431
http://dbpedia.org/resource/Waylon_Jennings,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Chandler,_Arizona",1,0.0,0.060625,10864.0,0.071727,0.0,0.065275,9e-05,5249.747309,0.046405,1.0,1.0,0.7308209921748753
http://dbpedia.org/resource/Asa_Gray,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Cambridge,_Massachusetts",1,0.0,0.212125,268054.0,0.07097,0.0,0.06034,1.7e-05,3324.484057,0.037462,1.0,0.0,0.7301683227842755
http://dbpedia.org/resource/John_Ford,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Palm_Desert,_California",1,0.0,0.062,18480.0,0.085664,0.0,0.071618,4.2e-05,5063.052368,0.064701,1.0,1.0,0.7308196517148842
http://dbpedia.org/resource/Sivaji_Ganesan,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Chennai,1,1.104488,0.66475,791612.0,0.229438,0.001334,0.092158,0.00075,7500.1245,0.122945,1.0,1.0,0.7316252223196387
http://dbpedia.org/resource/Nancy_Spero,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1,0.100422,1.122625,143946.0,0.091766,4.2e-05,0.055655,0.000109,2838.768934,0.027822,1.0,0.0,0.7299090388703456
http://dbpedia.org/resource/Cary_Grant,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Davenport,_Iowa",1,0.0,0.00025,45592.0,0.071801,0.0,0.059493,3e-05,9.507914,0.04702,0.0,0.0,0.7303513973926791
http://dbpedia.org/resource/Charlie_Parker,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1,3.116978,1.2155,1343496.0,0.346187,0.000416,0.080181,0.00042,2846.949591,0.116766,1.0,1.0,0.7315484515904204
http://dbpedia.org/resource/Oscar_Peterson,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Mississauga,1,0.156988,0.100125,28032.0,0.07635,0.001585,0.057186,0.00011,3781.438714,0.036672,1.0,1.0,0.731586744153287
http://dbpedia.org/resource/Johann_Ludwig_Hannemann,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Kiel,1,0.0,0.091,5976.0,0.150559,0.0,0.076102,0.000137,4366.430289,0.058215,1.0,1.0,0.7308147277822687
http://dbpedia.org/resource/Warren_G._Harding,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/San_Francisco,1,0.215524,1.088875,711550.0,0.171561,0.000365,0.075337,6.7e-05,3822.578553,0.083618,1.0,1.0,0.7315716548955359
http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Hanover,1,0.490306,0.13375,126528.0,0.208882,0.002356,0.092396,6.5e-05,4386.061666,0.066716,1.0,0.0,0.7299040164293533
http://dbpedia.org/resource/Arthur_C._Clarke,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Colombo,1,0.112069,0.21625,166290.0,0.138222,0.000641,0.079661,0.000107,3007.380675,0.059234,1.0,1.0,0.7315660316660859
http://dbpedia.org/resource/Henry_Fonda,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,0.840038,0.067125,1659460.0,0.170682,0.000197,0.073436,0.000111,2162.647281,0.092939,0.0,0.0,0.730227919543058
http://dbpedia.org/resource/Éamon_de_Valera,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Blackrock,_Dublin",1,0.0,0.0085,12220.0,0.13272,0.0,0.114183,0.000266,1969.932398,0.103117,0.0,1.0,0.7306221978227672
http://dbpedia.org/resource/Charlton_Heston,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.0,0.103,56674.0,0.114378,0.0,0.082538,3.8e-05,3481.968673,0.094389,1.0,1.0,0.7308026752157478
http://dbpedia.org/resource/Kishore_Kumar,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Mumbai,1,0.730031,0.90025,344625.0,0.161243,0.000857,0.078125,0.000931,3085.403712,0.104559,1.0,1.0,0.7315553188710512
http://dbpedia.org/resource/Clark_Gable,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/California,1,1.016191,4.3935,1989976.0,0.226298,0.000164,0.07463,6.4e-05,4099.644017,0.094537,1.0,1.0,0.7315180025135167
http://dbpedia.org/resource/Michael_Jackson,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,5.634009,0.132375,4043048.0,0.227836,0.000978,0.078734,0.000289,10725.782443,0.109833,0.0,1.0,0.7314469270714228
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Lawrence,_Kansas",1,0.121215,0.05825,14848.0,0.105732,0.003195,0.06759,0.000132,4623.439718,0.036534,1.0,1.0,0.7316022469455327
http://dbpedia.org/resource/Ferdinand_von_Mueller,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Melbourne,1,0.332221,1.419875,226200.0,0.107765,0.000527,0.067571,0.000332,2900.845102,0.049897,1.0,0.0,0.7299090318230185
http://dbpedia.org/resource/David_Hume,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Edinburgh,1,0.217622,0.53225,407645.0,0.893524,0.000313,0.110769,7.7e-05,6100.658811,0.151164,0.0,0.0,0.7302308477170703
http://dbpedia.org/resource/M._G._Ramachandran,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Chennai,1,2.222634,0.97425,479847.0,0.866644,0.00243,0.112296,0.000686,2352.965382,0.211747,1.0,0.0,0.7299107285434807
http://dbpedia.org/resource/Abbas_Mahmoud_al-Aqqad,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cairo,1,1.160859,0.37675,14656.0,0.258771,0.002179,0.097041,0.002236,7509.775799,0.089386,1.0,0.0,0.7299023291820924
http://dbpedia.org/resource/Jim_Dickinson,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Memphis,_Tennessee",1,0.513898,0.26225,22904.0,0.253016,0.000606,0.096656,0.000695,5856.108736,0.085302,1.0,1.0,0.7316138558017817
http://dbpedia.org/resource/Gary_Cooper,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,0.103934,2.109,1402998.0,0.153326,6.6e-05,0.069879,4.5e-05,2573.476487,0.086357,1.0,1.0,0.7315226939870192
http://dbpedia.org/resource/James_Buchanan,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Lancaster,_Pennsylvania",1,0.0,0.07,37168.0,0.171814,0.0,0.098002,0.000148,4274.99979,0.095454,1.0,1.0,0.7308146508293438
http://dbpedia.org/resource/Hubert_Humphrey,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Waverly,_Minnesota",1,0.0,0.00675,310.0,0.074477,0.0,0.073506,0.00039,1337.973894,0.026849,1.0,1.0,0.7307643391545717
http://dbpedia.org/resource/Sylvia_Sleigh,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1,1.09395,3.537125,191928.0,0.29249,0.000125,0.076738,0.001254,2470.481595,0.089357,1.0,1.0,0.7315035566514514
http://dbpedia.org/resource/Ludwig_Wittgenstein,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cambridge,1,2.149483,0.277875,207426.0,0.170841,0.005303,0.095768,0.000229,4512.570913,0.155446,1.0,0.0,0.7299043235833461
http://dbpedia.org/resource/Akira_Kurosawa,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Tokyo,1,0.245594,2.067875,406720.0,0.893524,0.000312,0.102491,0.00046,3746.062138,0.159146,1.0,1.0,0.7315548304665075
http://dbpedia.org/resource/Mel_Tormé,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,1,0.404189,3.08575,588354.0,0.145299,0.000198,0.067249,6.9e-05,2692.350071,0.077257,1.0,1.0,0.7315114276467304
http://dbpedia.org/resource/Lionel_Conacher,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Ottawa,1,0.126644,0.44425,24183.0,0.079179,0.000371,0.060825,0.000818,4490.37576,0.038225,1.0,1.0,0.7315877360089019
http://dbpedia.org/resource/Constantine_Samuel_Rafinesque,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Philadelphia,1,0.11113,1.271375,129456.0,0.086019,0.000123,0.051915,3.6e-05,3301.86089,0.029268,1.0,1.0,0.7315553975360369
http://dbpedia.org/resource/Howard_Hughes,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Houston,1,0.717925,0.22625,164077.0,0.256264,0.000849,0.087256,0.000114,2960.01977,0.093526,0.0,1.0,0.7313623627080983
http://dbpedia.org/resource/James_K._Polk,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",1,1.306446,0.027,221450.0,0.253583,0.001129,0.090491,0.000306,2278.224466,0.143305,1.0,1.0,0.7315367533191923
http://dbpedia.org/resource/Ginger_Rogers,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Rancho_Mirage,_California",1,0.0,0.035125,13760.0,0.129602,0.0,0.091071,5.4e-05,4073.335976,0.09474,1.0,1.0,0.7308139655185816
http://dbpedia.org/resource/Conway_Twitty,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Springfield,_Missouri",1,0.0,0.098625,39312.0,0.101853,0.0,0.075056,0.000142,5628.700541,0.064732,1.0,1.0,0.7308231677184129
http://dbpedia.org/resource/Jim_Henson,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Manhattan,1,0.450426,0.5795,334604.0,0.187652,0.000537,0.081676,0.000214,3441.918795,0.0868,1.0,1.0,0.7315600947737975
http://dbpedia.org/resource/Nelson_Rockefeller,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1,0.931455,4.694875,1007622.0,0.236778,0.000166,0.072862,0.000344,6117.718212,0.102394,1.0,1.0,0.731069167385799
http://dbpedia.org/resource/William_Randolph_Hearst,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",1,0.09904,0.120125,37563.0,0.122775,0.001399,0.080298,0.000115,6235.523738,0.08958,1.0,1.0,0.7316211357601967
http://dbpedia.org/resource/Johnny_Carson,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/California,1,0.716872,4.353875,436824.0,0.235887,0.000124,0.076671,0.000452,2717.519783,0.085942,1.0,1.0,0.7314862748043932
http://dbpedia.org/resource/Andy_Williams,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Branson,_Missouri",1,0.0,0.000375,3465.0,0.060565,0.0,0.064137,4.6e-05,29.112315,0.038014,0.0,0.0,0.730351695337485
http://dbpedia.org/resource/Mary_Pickford,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Santa_Monica,_California",1,0.248425,0.20825,146740.0,0.17146,0.000693,0.081824,5e-05,3664.874771,0.095688,1.0,0.0,0.7299052897477313
http://dbpedia.org/resource/Eugene_O'Neill,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Boston,1,0.115849,0.84675,190672.0,0.11222,0.000177,0.067994,0.000174,3851.071281,0.05461,1.0,1.0,0.7315731917138975
http://dbpedia.org/resource/Benazir_Bhutto,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Rawalpindi,1,1.065652,0.127875,34551.0,0.151817,0.006742,0.121339,0.000677,4499.559482,0.115259,1.0,1.0,0.7315980283876398
http://dbpedia.org/resource/Zulfikar_Ali_Bhutto,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Rawalpindi,1,0.343334,0.154,33853.0,0.151263,0.004505,0.093991,0.000532,4049.872509,0.100696,1.0,1.0,0.731593696428765
http://dbpedia.org/resource/William_Jennings_Bryan,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Dayton,_Tennessee",1,0.0,0.0,594.0,0.053153,0.0,0.057039,8.7e-05,-15.184914,0.022913,0.0,0.0,0.7303509566923037
http://dbpedia.org/resource/Douglas_Adams,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Montecito,_California",1,0.0,0.016125,3136.0,0.056815,0.0,0.057806,3.9e-05,3536.748988,0.03932,1.0,1.0,0.7308055183025648
http://dbpedia.org/resource/Richard_%22Skeets%22_Gallagher,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Santa_Monica,_California",1,0.09904,0.262125,42688.0,0.109626,0.000733,0.070162,5.3e-05,3867.681775,0.082636,1.0,0.0,0.7299051071498704
http://dbpedia.org/resource/Billy_Preston,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Scottsdale,_Arizona",1,0.0,0.071625,20845.0,0.068559,0.0,0.06001,3.9e-05,3764.341212,0.03258,1.0,1.0,0.7308093711657419
http://dbpedia.org/resource/Baruch_Spinoza,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/The_Hague,1,0.171299,0.03175,206305.0,0.137119,0.000673,0.071269,3.4e-05,14411.760842,0.053039,0.0,0.0,0.730233253276395
http://dbpedia.org/resource/Billie_Holiday,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1,2.013964,0.080125,1223541.0,0.214865,0.000208,0.080181,0.000532,3023.29454,0.124266,0.0,1.0,0.7313674392208628
http://dbpedia.org/resource/Gamal_Abdel_Nasser,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cairo,1,2.768746,0.398875,148392.0,0.269499,0.003673,0.104039,0.000861,5167.468616,0.175401,1.0,1.0,0.7315999344874297
http://dbpedia.org/resource/Jacqueline_Kennedy_Onassis,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,1,1.845908,0.181625,743721.0,0.22079,0.000208,0.074166,0.000562,9758.205971,0.119048,0.0,1.0,0.7314403088104853
http://dbpedia.org/resource/Jerry_Goldsmith,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Charlottesville,_Virginia",0,0.0,0.00175,119554.0,0.09316,0.0,0.069865,3.7e-05,186.55352,0.054837,0.0,0.0,0.7303520688836528
http://dbpedia.org/resource/Sammy_Davis_Jr.,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Cambridge,_Massachusetts",0,0.0,0.005125,66350.0,0.093161,0.0,0.064032,5.7e-05,530.802769,0.058753,0.0,0.0,0.7303517386129168
http://dbpedia.org/resource/Robert_Mitchum,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Chennai,0,0.0,0.00025,303632.0,0.105009,0.0,0.058176,1.4e-05,24.321306,0.042051,0.0,0.0,0.7303516257112119
http://dbpedia.org/resource/Hermann_Göring,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/West_Hollywood,_California",0,0.0,0.0,13394.0,0.065744,0.0,0.055758,1.3e-05,-10.690344,0.042557,0.0,0.0,0.7303511317987146
http://dbpedia.org/resource/William_McKinley,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,0,0.0,0.032375,2519362.0,0.129666,0.0,0.070986,7e-05,1829.105212,0.080254,0.0,0.0,0.7303504623180007
http://dbpedia.org/resource/Jonathan_Swift,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Lawrence,_Kansas",0,0.0,0.0,3584.0,0.058361,0.0,0.053112,2e-05,-12.591968,0.032856,0.0,0.0,0.730351108051938
http://dbpedia.org/resource/Cary_Grant,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cairo,0,0.0,0.0,150224.0,0.073971,0.0,0.06172,1.3e-05,-7.207292,0.050561,0.0,0.0,0.7303512118662342
http://dbpedia.org/resource/George_Carlin,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Memphis,_Tennessee",0,0.0,0.00025,50716.0,0.113275,0.0,0.066949,6.4e-05,29.089069,0.045952,0.0,0.0,0.7303516952085397
http://dbpedia.org/resource/Andrew_Jackson,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cambridge,0,0.0,0.00025,175338.0,0.064676,0.0,0.053275,2.4e-05,7.039652,0.040332,0.0,0.0,0.730351365279652
http://dbpedia.org/resource/Johan_Christian_Fabricius,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Rancho_Mirage,_California",0,0.0,0.0,94880.0,0.030463,0.0,0.047547,2e-06,-7.868467,0.014198,0.0,0.0,0.730352666622751
http://dbpedia.org/resource/Elizabeth_Taylor,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/New_York_City,0,0.0,0.012625,1703361.0,0.145151,0.0,0.065095,8.3e-05,1783.49648,0.064676,0.0,1.0,0.7306203031498745
http://dbpedia.org/resource/Burt_Lancaster,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Rawalpindi,0,0.0,0.000125,31759.0,0.069487,0.0,0.054624,8e-06,2.585286,0.029842,0.0,0.0,0.7303512893102623
http://dbpedia.org/resource/Johnny_Carson,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Scottsdale,_Arizona",0,0.0,0.000875,6822.0,0.090922,0.0,0.068879,8.5e-05,73.695474,0.056319,0.0,0.0,0.7303519915254366
http://dbpedia.org/resource/Eugene_O'Neill,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",0,0.0,0.004125,87550.0,0.092466,0.0,0.061534,8.7e-05,324.222633,0.033811,0.0,0.0,0.7303519674043429
http://dbpedia.org/resource/Donna_Summer,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Rancho_Mirage,_California",0,0.0,0.00075,21760.0,0.070321,0.0,0.062521,4.7e-05,56.28744,0.046329,0.0,0.0,0.7303518570803375
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Northampton,_Massachusetts",0,0.0,0.00125,11252.0,0.082383,0.0,0.064646,9.4e-05,119.68745,0.047929,0.0,0.0,0.7303520361970749
http://dbpedia.org/resource/Roscoe_Arbuckle,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Charlottesville,_Virginia",0,0.0,0.000625,115322.0,0.088313,0.0,0.057932,3.6e-05,41.930048,0.050482,0.0,0.0,0.7303517895681744
http://dbpedia.org/resource/Robert_F._Kennedy,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Ketchum,_Idaho",0,0.0,0.000625,1530.0,0.068164,0.0,0.064252,0.000294,67.452217,0.026421,0.0,0.0,0.7303519020750637
http://dbpedia.org/resource/Calvin_Coolidge,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Cairo,0,0.0,0.00025,351744.0,0.070816,0.0,0.055609,1.2e-05,13.572563,0.04473,0.0,0.0,0.7303514557195115
http://dbpedia.org/resource/Ella_Fitzgerald,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Buffalo,_New_York",0,0.0,0.003125,85782.0,0.108183,0.0,0.069187,0.000125,1399.795738,0.063574,0.0,0.0,0.7303508905759061
http://dbpedia.org/resource/Thelonious_Monk,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Dayton,_Tennessee",0,0.0,0.000375,1323.0,0.057353,0.0,0.056893,4.6e-05,15.259978,0.024346,0.0,0.0,0.7303515142753971
http://dbpedia.org/resource/Jerry_Goldsmith,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,0,0.202974,3.923375,3409436.0,0.893524,0.000131,0.094148,5.9e-05,2066.120612,0.150279,0.0,1.0,0.7312835079301908
http://dbpedia.org/resource/Kurt_Cobain,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Davenport,_Iowa",0,0.0,0.000625,33360.0,0.064873,0.0,0.053611,4.2e-05,38.08331,0.032413,0.0,0.0,0.7303517691270007
http://dbpedia.org/resource/John_F._Kennedy,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",0,0.0,0.001375,226696.0,0.08144,0.0,0.06664,5.8e-05,90.475705,0.067251,0.0,0.0,0.7303520149289869
http://dbpedia.org/resource/Arthur_C._Clarke,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Hamburg,0,0.0,0.0005,312110.0,0.085825,0.0,0.064737,1.5e-05,34.49476,0.053346,0.0,0.0,0.7303517356159805
http://dbpedia.org/resource/Johan_Christian_Fabricius,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",0,0.0,0.0,390787.0,0.030788,0.0,0.046883,0.0,-5.835874,0.009984,0.0,0.0,0.7304039387504334
http://dbpedia.org/resource/William_Henry_Bragg,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0,0.274908,0.0025,1253.0,0.087352,0.005405,0.101781,0.000552,13.903547,0.041383,0.0,0.0,0.7302257303186451
http://dbpedia.org/resource/Ahmed_Zewail,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Nobel_Prize_in_Chemistry,0,0.0,0.045875,4740.0,0.696443,0.0,0.164946,0.000102,4098.190539,0.18927,0.0,0.0,0.7303488731276834
http://dbpedia.org/resource/S3_Group,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Dublin,0,0.0,0.000875,15642.0,0.063396,0.0,0.055029,1.5e-05,104.385836,0.016601,0.0,0.0,0.730352024295212
http://dbpedia.org/resource/Alan_E._Nourse,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/The_Bladerunner,0,0.113482,0.004875,48.0,0.834233,0.066667,0.41906,0.005622,440.344465,0.404052,0.0,0.0,0.7302328443518693
http://dbpedia.org/resource/Ray_Panthaki,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Brooke_Kinsella,0,0.099655,0.00275,90.0,0.080201,0.055556,0.074978,0.001806,18.214704,0.042856,0.0,0.0,0.7302314208164693
http://dbpedia.org/resource/The_Aristocats,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Gary_Dubin,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-22.399215,0.0,0.0,0.0,0.7302444823223143
http://dbpedia.org/resource/Mardy_Fish,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Quincy,_Massachusetts",0,0.0,0.01,8604.0,0.061398,0.0,0.052168,0.00011,889.469721,0.03274,0.0,0.0,0.7303511391082741
http://dbpedia.org/resource/Jimi_Hendrix,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Unquillo,0,0.0,0.0,1008.0,0.049326,0.0,0.052724,6e-06,-14.421964,0.019754,0.0,0.0,0.7303510020163122
http://dbpedia.org/resource/Beyoncé,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Northampton,_Massachusetts",0,0.0,0.0005,47142.0,0.086222,0.0,0.064415,5.3e-05,30.930136,0.037464,0.0,0.0,0.7303517053500553
http://dbpedia.org/resource/Mary_J._Blige,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/San_Francisco,0,0.0,0.003,807850.0,0.131985,0.0,0.070002,4.6e-05,1239.530848,0.060315,0.0,0.0,0.7303509416298648
http://dbpedia.org/resource/Edgar_Allan_Poe,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Stoke-on-Trent,0,0.0,0.0,48816.0,0.060586,0.0,0.052153,2.2e-05,-8.825716,0.028402,0.0,0.0,0.7303511836687178
